Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,Z_mm_smoothed,B_px,X_mm,X_mm_smoothed,Y_mm,Y_mm_smoothed
27,7,318,395,327,427,75.89011161181645,188.692872149427,75.65066795705286,221.92341021172146,0.6906,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.9999,0.0809,4.9382,5.1353,203.9635,1.259,1.2339,-4.961,-4.9690
27,4,378,306,386,313,41.56636963754948,141.6756859873987,41.53981677101354,152.3056138164316,0.8636,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0211,0.0362,2.1713,2.2320,146.7985,2.7567,2.7565,-2.4435,-2.4483
27,11,377,182,393,177,344.05460409907715,109.20164833920778,343.8671594695146,125.96031120952345,0.8231,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9251,0.0713,4.3409,4.2516,116.9838,2.8212,2.8268,0.8114,0.7940
28,6,132,428,109,466,122.94921511659044,257.4024086911387,122.68959954114868,301.80291582421796,0.6488,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.8298,0.0794,4.8437,4.8090,277.84,-3.7778,-3.7830,-5.86,-5.8953
28,7,317,392,331,437,75.96375653207353,185.53975315279473,75.30658662950877,232.606964642076,0.4589,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.5177,0.1126,6.8932,5.4846,206.4244,1.2884,1.2028,-5.0173,-4.8794
28,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6656,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.2402,146.3967,2.7437,2.7490,-2.443,-2.4458
28,11,377,179,393,173,342.5528115767178,110.06361796706484,342.13513962207685,127.12985487288185,0.7219,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0015,0.072,4.3834,4.4948,117.9828,2.821,2.8152,0.8987,0.8460
29,6,132,428,108,467,122.94921511659044,257.4024086911387,122.74658096468845,303.18476215007905,0.6866,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0822,0.0817,4.984,4.9907,278.4241,-3.7889,-3.7862,-5.8703,-5.8800
29,12,437,385,466,413,46.355859976106665,239.06902768865731,46.01526197167114,279.35103364763125,0.5684,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.641,0.0777,4.7388,4.7388,257.645,4.4772,4.4772,-4.6643,-4.6643
29,13,438,351,476,379,39.94110195601155,216.510969698997,39.30469796956008,263.6380093992518,0.5879,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9151,0.0982,6.0026,6.0026,237.7617,4.5978,4.5978,-3.8025,-3.8025
29,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6592,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.2994,146.3967,2.7437,2.7463,-2.443,-2.4481
29,11,376,180,393,174,342.89727103094765,108.81176406988355,342.5651253052007,126.82665335015349,0.8584,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.502,0.0765,4.6615,4.7086,117.1306,2.8066,2.8087,0.8732,0.8730
30,6,132,427,107,467,123.07067782276167,256.56383221335,122.90524292298791,303.7268509697488,0.71,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.361,0.0842,5.1389,5.1567,278.1603,-3.7997,-3.8020,-5.8553,-5.8450
30,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6683,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3321,146.3967,2.7437,2.7437,-2.443,-2.4480
30,11,375,179,393,172,342.2351466993025,108.15729286552988,341.70722403543493,127.4401820463232,0.8281,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.102,0.0818,4.995,4.9464,117.0096,2.7917,2.7928,0.9098,0.9314
31,6,133,428,107,470,122.76203131319906,256.8598839834668,122.60033357369024,306.2498979591667,0.7235,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7539,0.0877,5.3573,5.3217,279.3889,-3.785,-3.8201,-5.9016,-5.8025
31,4,377,307,386,314,42.13759477388825,141.59802258506295,41.82016988013577,152.97058540778355,0.6444,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2934,0.0386,2.3227,2.2994,147.0648,2.7437,2.7463,-2.4681,-2.4481
31,11,375,180,394,174,342.7410457070959,107.8563859954523,342.699472808055,127.7810627597063,0.8573,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4033,0.0846,5.1624,5.2124,116.9763,2.8029,2.7709,0.872,0.9954
32,6,131,422,103,463,123.87853980510967,252.94465797877606,123.95264946173556,302.59213472924245,0.7868,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9385,0.0894,5.4598,5.4244,275.5499,-3.8585,-3.8390,-5.738,-5.7336
32,7,313,385,323,424,76.66721642943618,177.79201331893398,76.47360540594498,218.04815981796315,0.7444,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3096,0.1017,6.2218,5.7694,195.8731,1.1424,1.1719,-4.7807,-4.7858
32,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6683,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3263,146.3967,2.7437,2.7462,-2.443,-2.4505
33,6,131,418,102,460,124.3903144087126,249.63373169505758,124.43000877917292,300.6725793949292,0.7646,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3141,0.0927,5.6686,5.5420,272.7863,-3.8686,-3.8650,-5.6474,-5.6321
33,7,312,381,322,420,76.68391695089274,173.66922582887275,76.48343189120868,213.92522057952868,0.7216,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5501,0.1039,6.3555,6.0654,191.7067,1.1171,1.1311,-4.6792,-4.6697
33,4,378,306,386,313,41.56636963754948,141.6756859873987,41.53981677101354,152.3056138164316,0.816,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0211,0.0362,2.1713,2.3532,146.7985,2.7567,2.7461,-2.4435,-2.4530
33,11,371,172,391,162,337.9993016494594,106.77546534667971,337.20940915821495,129.07749610214788,0.6449,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5157,0.0946,5.7806,5.4595,116.8721,2.7109,2.7366,1.1192,1.1092
34,6,130,414,102,454,125.10607933026459,246.9169900999119,125.08724855327618,295.7431317883815,0.7801,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.006,0.09,5.4973,5.6185,269.1335,-3.883,-3.8890,-5.5258,-5.5214
34,7,312,378,321,415,76.4520610119995,170.75128110793196,76.42956561483852,208.83007446246816,0.7892,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.1561,0.1003,6.1365,6.3083,187.8807,1.1054,1.0999,-4.5833,-4.5608
34,4,377,306,386,314,41.836116381119254,140.92906016858268,41.82016988013577,152.97058540778355,0.8332,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5563,0.041,2.4688,2.3824,146.7031,2.7432,2.7460,-2.4551,-2.4504
34,11,371,168,391,158,336.0375110254218,108.33743581975715,335.5923313322199,130.6789960169575,0.7194,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3949,0.0935,5.7135,5.6091,118.4641,2.7114,2.7106,1.2189,1.2133
35,6,129,407,99,447,126.2538377374448,241.81397809059757,126.35939358617604,291.8115830463212,0.7414,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4195,0.0937,5.7272,5.6764,264.4705,-3.9301,-3.8635,-5.3479,-5.4010
35,7,310,370,319,407,76.47683934958398,162.50538452617502,76.44871527305365,200.58414693090776,0.7763,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.6628,0.1049,6.4181,6.3844,179.548,1.0548,1.1244,-4.3804,-4.4306
35,4,377,306,386,314,41.836116381119254,140.92906016858268,41.82016988013577,152.97058540778355,0.8482,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5563,0.041,2.4688,2.3824,146.7031,2.7432,2.7460,-2.4551,-2.4504
35,11,368,160,388,148,331.55707137563667,109.17875251164945,331.1134182330893,132.48396129343357,0.6884,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.7245,0.0964,5.8967,5.7207,119.7076,2.6353,2.6875,1.4419,1.2986
36,6,130,407,100,447,126.06229918358973,241.22396232547047,126.20095259507657,291.2198482246703,0.7324,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4423,0.0939,5.7398,5.6344,263.8746,-3.905,-3.7843,-5.3477,-5.2648
36,7,311,370,320,407,76.13453331251938,162.74212730574712,76.17134902771984,200.82081565415473,0.7848,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.6476,0.1047,6.4097,6.3575,179.7873,1.0796,1.1965,-4.3805,-4.2845
36,4,377,306,386,314,41.836116381119254,140.92906016858268,41.82016988013577,152.97058540778355,0.8482,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5563,0.041,2.4688,2.3824,146.7031,2.7432,2.7460,-2.4551,-2.4504
36,11,369,160,389,149,331.80502093753785,110.05907504608605,331.6992442339936,132.8834075421006,0.7873,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4479,0.0939,5.7429,5.7844,120.3991,2.6614,2.6694,1.4302,1.3637
37,6,136,399,108,438,126.02737338510362,231.22499864850255,125.9670303010289,279.23466833471804,0.7854,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4593,0.0941,5.7493,5.6413,252.9721,-3.7308,-3.6013,-5.1361,-5.0755
37,7,316,361,330,396,73.54802331634622,155.36087023443193,72.50424212281357,192.92485583770693,0.4537,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.9942,0.1079,6.6023,6.4128,172.1172,1.265,1.2193,-4.1297,-4.2098
37,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6536,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3555,146.3967,2.7437,2.7461,-2.443,-2.4479
38,6,144,393,121,430,125.26727496702478,221.68671588527806,124.70881815761767,265.1886121235224,0.5045,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9363,0.0893,5.4586,5.6168,241.4942,-3.4727,-3.3080,-4.9664,-4.8445
38,7,325,355,338,387,69.66381471246356,152.50573759698355,69.33639086514452,187.0320828093405,0.6869,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3083,0.1017,6.2211,6.4110,168.0135,1.4777,1.2741,-3.9487,-4.1530
38,4,378,306,386,313,41.56636963754948,141.6756859873987,41.53981677101354,152.3056138164316,0.8588,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0211,0.0362,2.1713,2.3287,146.7985,2.7567,2.7462,-2.4435,-2.4455
39,6,174,377,154,410,120.70774492257844,191.9088325221119,120.79323388223963,230.4951192541829,0.7783,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1587,0.0913,5.5822,5.6077,209.4396,-2.6875,-2.9971,-4.5166,-4.5934
39,14,354,340,374,368,57.35535986508352,152.0131573252789,56.82148834060726,186.3866948041088,0.6333,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2961,0.1016,6.2143,6.2441,167.4542,2.2849,2.4957,-3.5266,-3.2697
39,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.658,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3018,146.3967,2.7437,2.7463,-2.443,-2.4431
40,6,182,365,164,396,120.46554491945989,177.50774630984418,120.41108126712537,213.3541656495134,0.7575,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.199,0.0917,5.6046,5.5740,193.7872,-2.4634,-2.7163,-4.1928,-4.3824
40,14,364,328,386,353,51.58194465517801,148.05404418657398,51.04409216224111,181.3201588351389,0.6288,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2317,0.101,6.1786,6.2242,163.0072,2.5584,2.5456,-3.1917,-3.2223
40,15,462,145,497,132,340.57574044111493,201.4671189052943,340.4268741695898,238.79907872519107,0.6074,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4297,0.0848,5.1771,4.7879,218.5503,5.1696,5.2247,1.8312,1.5896
40,16,450,99,500,67,327.59133490824314,210.83880098312076,327.5450710579946,270.20177645604036,0.8516,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,13.7236,0.1234,7.5634,6.9276,236.8574,5.0165,5.0594,3.1878,3.2326
41,17,456,403,493,438,46.06939702063312,265.2112365643658,45.640865660919886,316.09650425147066,0.3926,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7346,0.0875,5.3466,5.3466,288.4267,5.0427,5.0427,-5.1921,-5.1921
41,6,186,361,169,392,119.99273460099437,172.03778654702577,119.77914910356985,207.38611332488009,0.7007,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3604,0.0932,5.6943,5.6299,188.0654,-2.3508,-2.4794,-4.0922,-4.1950
41,14,367,324,390,349,49.69491427925102,146.8638825579659,49.2612232444987,180.8120571200936,0.6555,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5214,0.1036,6.3395,6.2480,162.0794,2.6439,2.5826,-3.0907,-3.1786
41,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6783,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3287,146.3967,2.7437,2.7462,-2.443,-2.4455
42,6,187,361,170,391,119.70345268556993,171.54008277950666,119.67589183056877,206.0218435020908,0.7653,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1563,0.0913,5.5809,5.6424,187.2064,-2.3267,-2.3089,-4.0811,-4.1276
42,14,369,324,392,348,49.105098513162574,148.16544806398016,48.57633437499735,181.37254478007415,0.6262,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2062,0.1008,6.1644,6.2450,163.0959,2.6951,2.7043,-3.0801,-3.1165
42,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6988,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3613,146.3967,2.7437,2.7436,-2.443,-2.4454
42,16,456,93,499,67,327.10767025676034,219.12781658201223,327.43092207628774,269.3584971743049,0.8211,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.4354,0.1028,6.2917,6.9276,241.6606,5.1023,5.0594,3.2774,3.2326
43,6,189,359,171,389,119.45019583029841,168.81350656863924,119.710008641776,203.78910667648555,0.6786,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4389,0.0939,5.7379,5.6488,184.6598,-2.2883,-2.2093,-4.0294,-4.1997
43,14,370,321,394,345,48.04184215661838,146.57762448614045,47.470051295960864,180.47991578012218,0.6231,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5276,0.1037,6.343,6.2795,161.7716,2.7307,2.7983,-3.0038,-3.1857
43,4,377,306,386,314,41.836116381119254,140.92906016858268,41.82016988013577,152.97058540778355,0.9338,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5563,0.041,2.4688,2.3613,146.7031,2.7432,2.7436,-2.4551,-2.4454
43,15,468,161,499,155,345.414831727257,202.52654147049466,345.9043826885461,234.04700382615454,0.4711,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0291,0.0722,4.3987,4.7879,217.1489,5.2798,5.2247,1.348,1.5896
44,6,195,367,179,398,116.41700039673367,173.07223925286226,116.56505117707799,207.95432190748045,0.7353,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1808,0.0915,5.5945,5.6518,188.9166,-2.1151,-2.1222,-4.2427,-4.3091
44,14,376,329,401,354,48.366460663429805,156.54072952429985,47.746400677344226,191.84629264074925,0.6237,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2698,0.1013,6.1997,6.2713,172.4046,2.8935,2.8878,-3.2164,-3.2950
44,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6664,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3613,146.3967,2.7437,2.7436,-2.443,-2.4454
45,6,200,378,186,412,113.44806257795783,180.94197965093673,113.26770481005696,217.70622407271685,0.7115,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.2558,0.0922,5.6362,5.7021,197.6289,-1.9656,-2.0473,-4.5532,-4.4055
45,14,381,340,407,369,49.583529809117024,168.12197952677099,49.308664916524876,207.06037766796427,0.7078,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5417,0.1038,6.3508,6.2961,185.5706,3.0285,2.9620,-3.5374,-3.3891
45,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6832,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.3613,146.3967,2.7437,2.7436,-2.443,-2.4454
46,6,202,381,188,416,112.49939460514884,182.92348127017482,112.38013505195958,220.61731573020282,0.7372,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3876,0.0934,5.7095,5.7036,200.01,-1.9154,-1.9851,-4.6392,-4.5000
46,14,383,344,410,373,49.9392155421262,172.46738822165773,49.398705354995535,212.04952251773642,0.5967,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.4477,0.1029,6.2986,6.2581,190.2212,3.0911,3.0220,-3.6374,-3.4864
47,6,201,378,186,413,113.1569208631672,180.54639292990598,113.16417863819845,218.62525014279572,0.773,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6086,0.0954,5.8323,5.7398,197.7696,-1.952,-1.9774,-4.5629,-4.5368
47,14,382,341,409,369,49.54533530874883,169.53170794869024,48.89167629408076,208.3698634639856,0.5626,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.4292,0.1028,6.2883,6.2727,186.955,3.0664,3.0541,-3.5506,-3.5539
48,6,200,376,185,410,113.70264595096624,179.10890541790488,113.7203955723046,216.2706637526227,0.78,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.4524,0.094,5.7454,5.7442,195.9434,-1.9774,-2.0023,-4.5019,-4.4920
48,14,381,339,407,366,49.361572645020594,167.36188335460378,48.76143747701534,204.79501947068928,0.5766,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.1857,0.1006,6.153,6.2466,184.1959,3.0305,3.0627,-3.4901,-3.5594
49,6,196,373,181,407,115.26963874526898,178.03651310896873,115.01689347810004,215.18828964420902,0.6896,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.5069,0.0945,5.7757,5.7186,194.8574,-2.0767,-2.0397,-4.4269,-4.4028
49,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6549,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,2.8869,146.3967,2.7437,2.7749,-2.443,-2.4564
50,6,196,370,180,402,115.68814343564736,175.32826355154492,115.83675422400157,211.10187114282053,0.7232,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.295,0.0926,5.658,5.6907,191.5592,-2.0898,-2.0698,-4.329,-4.2539
50,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6754,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,3.7157,146.3967,2.7437,2.8217,-2.443,-2.4764
51,6,195,365,180,396,116.71464817268051,171.283390905248,116.56505117707799,205.71825392998065,0.7487,1,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.1576,0.0913,5.5816,5.6735,186.9282,-2.1028,-2.0798,-4.1931,-4.0775
52,6,195,351,180,380,118.98456039373431,158.90248582070703,118.7059525434011,191.54111830100607,0.7185,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3573,0.0931,5.6926,5.7009,173.7019,-2.1021,-2.0448,-3.8185,-3.9404
52,4,380,311,401,334,42.510447078000844,146.50938536489735,43.402523802754374,177.55280904564702,0.5932,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.6531,0.0958,5.857,4.5087,160.5442,2.9465,2.9060,-2.7475,-2.5390
53,6,198,344,183,371,119.27525427725259,151.32745950421557,119.23785223602745,182.21415971323415,0.7648,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.2981,0.0926,5.6597,5.7540,165.3407,-2.0276,-1.9948,-3.6199,-3.8402
53,4,379,304,405,325,40.68937417517947,141.1134295522577,40.35202930861296,174.52220489095365,0.7049,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.7709,0.1058,6.4782,5.3106,156.0497,2.9776,3.0077,-2.5433,-2.6239
54,6,203,348,188,377,116.90109295154099,152.50245899656832,116.98023071822286,185.15128949051368,0.7619,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.753,0.0967,5.9125,5.8319,167.2484,-1.9018,-1.9222,-3.7414,-3.7945
54,18,458,283,501,303,20.892877197552785,199.090431713832,21.671878931939656,246.41834347304587,0.3648,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.814,0.1062,6.5021,6.5021,220.2405,5.1484,5.1484,-2.0097,-2.0097
55,19,204,437,191,478,106.81598363951126,235.0510582830888,106.93608386131768,278.0593461835081,0.8388,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.3213,0.0838,5.1168,5.1168,254.7528,-1.8564,-1.8564,-6.1173,-6.1173
55,6,205,351,191,381,115.73473569081999,154.30489298787643,115.60793148921834,187.40864441108366,0.7328,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.7733,0.0969,5.9238,5.9052,169.2533,-1.8395,-1.8347,-3.8282,-3.8408
55,4,386,312,413,334,41.257011704312866,151.6443206981389,40.8679397450474,186.45374761586316,0.6562,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.4496,0.103,6.2996,6.1217,167.2571,3.1656,3.1415,-2.7559,-2.7607
56,6,209,356,195,387,113.62937773065681,157.17824276915684,113.74949449286676,191.19100397246729,0.747,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.8577,0.0976,5.9707,5.9871,172.5242,-1.7398,-1.7472,-3.9644,-3.9616
56,4,389,316,417,339,41.6335393365702,156.54072952429985,41.213887964618415,192.753728887407,0.6728,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5294,0.1037,6.344,6.4216,172.77,3.252,3.2511,-2.8672,-2.8813
57,6,212,359,198,391,112.2034785320574,158.7734234687909,112.46058400149666,193.6930561481232,0.7031,1,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.0176,0.0991,6.0595,6.0338,174.5035,-1.6648,-1.6774,-4.0502,-4.0579
58,6,214,365,202,399,110.7609648734209,163.62457028209425,110.52246035853365,199.6722314193939,0.7053,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.0344,0.0992,6.0689,6.0831,179.86,-1.5902,-1.6125,-4.224,-4.1269
58,4,395,325,424,351,42.57366416839764,167.0269439342048,42.442095449807816,205.9732992404598,0.7498,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.6116,0.1044,6.3897,6.4298,184.4669,3.4128,3.3503,-3.1274,-2.9830
59,6,216,365,203,399,110.10328627121532,162.92636373527768,110.25325178737384,199.32385707686876,0.7309,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.1737,0.1005,6.1463,6.1329,179.2966,-1.5525,-1.5626,-4.2229,-4.1138
59,4,396,324,426,351,42.08916217383224,167.09278859364338,42.06932749443312,207.45360927204905,0.7919,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.9836,0.1078,6.5964,6.4905,185.0986,3.4476,3.4190,-3.1127,-3.0196
60,20,456,413,465,423,47.52830118898166,272.5013761433142,47.55109508900094,285.9545418418809,0.6278,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.679,0.0241,1.4255,2.6159,279.0659,4.7275,4.8206,-5.1664,-5.2421
60,6,217,363,205,397,110.01356679522013,160.70469812671936,109.90847029032616,196.7587355112855,0.7488,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.2165,0.1009,6.1701,6.1532,176.9135,-1.5152,-1.5177,-4.1729,-4.0713
60,4,397,322,427,348,41.34777721969367,166.50825805346713,41.26434087338233,206.20620747203515,0.7729,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.8448,0.1065,6.5192,6.5516,184.2431,3.4733,3.4704,-3.0516,-3.0016
61,4,398,318,429,343,40.072890052350985,164.6572197020222,39.84144821939397,204.47493733951845,0.7339,1,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.9958,0.1079,6.6032,6.6358,182.4185,3.5095,3.4967,-2.9391,-2.9164
62,6,218,353,206,385,110.95577673063218,150.98675438593943,110.88199746524563,185.16209115258988,0.7528,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3062,0.1017,6.2199,6.1742,166.3372,-1.4901,-1.4381,-3.8991,-4.0164
