Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
434,92,573,205,588,204,358.71060209593975,311.07876816009156,358.5942507389537,326.0981447355995,0.8446,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
435,92,572,199,587,199,357.59868074402743,310.27246091137386,357.70938995736145,325.25989608311687,0.8565,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
436,95,81,173,12,173,192.1595957285265,185.15398996510984,188.86667604414427,253.02371430362015,0.3177,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
436,92,571,194,586,193,356.6661493384634,309.5238278388273,356.6439058607041,324.5566206380637,0.9361,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
436,93,87,246,79,248,169.00522265070788,178.27226368675525,168.8708107103888,186.50737250843463,0.8832,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
437,91,563,161,578,160,350.38340842995007,305.29002604081256,350.65532809790034,320.24990241996954,0.4535,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
437,95,83,175,12,173,191.6787843280604,182.7840255602223,188.86667604414427,253.02371430362015,0.4084,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
437,92,570,188,586,188,355.54439716667366,308.93364983439403,355.7636052009412,324.8876728963412,0.7604,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
438,95,84,177,13,174,191.12410897578224,181.4083790788066,188.6769853815742,251.88290930509754,0.4734,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
438,92,570,183,585,183,354.6211252633211,309.3622472119053,354.86955295234003,324.29924452579286,0.7439,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
439,92,570,178,585,178,353.7006462938695,309.87094087700444,353.99099404250546,324.7845439672276,0.6987,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
440,95,88,180,14,174,190.4207123967945,176.91806012954132,188.71143755195035,250.89440009693323,0.6131,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
441,95,90,181,15,174,190.21687962972672,174.77127910500627,188.7461622625552,249.9059823213522,0.6486,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
442,95,92,183,15,175,189.68079885938508,172.45579143653018,188.5194221574111,249.75588081164375,0.7047,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
443,95,94,184,15,175,189.46232220802563,170.31735084835015,188.5194221574111,249.75588081164375,0.7364,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
443,96,392,425,398,433,58.603087751409554,249.5375723212839,58.3924977537511,259.4937378820537,0.6335,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
444,95,96,186,15,176,188.901716032892,168.02380783686579,188.29241291009265,249.6096953245206,0.7897,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
445,91,594,165,610,164,351.9423933214287,335.31030404686345,352.14668669802177,351.29474803930674,0.5215,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
445,95,98,187,15,177,188.66738717995548,165.89454481688057,188.06514118072923,249.46743274423616,0.7935,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
446,91,599,166,613,165,352.22724714640805,340.1249770305027,352.37328211739776,354.13274347340433,0.5646,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
446,95,100,188,15,178,188.42696902148066,163.76812876747417,187.83761367789845,249.3290997858052,0.8027,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
447,97,387,179,407,169,345.2113223858348,129.28263611173776,343.48218574704043,151.24152868838638,0.6289,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
447,95,102,189,15,180,188.1802298824975,161.64467204334326,187.3818184219199,249.06424873915566,0.7894,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
448,97,387,179,410,169,345.2113223858348,129.28263611173776,343.79927700352755,154.12008305214476,0.7039,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
448,95,104,189,14,181,188.2823494170313,159.66527487215245,187.1250163489018,249.92999019725505,0.7606,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
449,97,387,179,415,170,345.2113223858348,129.28263611173776,344.64986350757556,158.66001386612822,0.8795,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
449,95,106,190,14,183,188.02723751043195,157.54364474646383,186.66961984231233,249.68980756130196,0.7504,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
450,97,386,180,419,170,345.52970589993413,128.06248474865697,345.02316406045793,162.5207679036744,0.88,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
450,95,109,191,14,184,187.81529354676687,154.434452114805,186.44160009933503,249.57563983690395,0.7667,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
451,97,387,180,425,171,345.6406634557554,129.0310040261642,345.88107869694363,168.0773631397161,0.9478,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
451,95,111,192,14,186,187.54492903875683,152.31874474272692,185.9849523151154,249.35917869611296,0.7488,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
452,97,386,182,431,172,346.3994574833413,127.57742747053649,346.68391695089275,173.66922582887275,0.941,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
452,95,113,193,14,187,187.26695440581167,150.20652449211386,185.75633826112337,249.25689559167665,0.7782,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
453,97,385,185,436,174,347.61924307119284,125.92855117089213,347.6805547433634,178.10109488714548,0.9544,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
453,95,116,193,14,189,187.4146302909747,147.2311108427835,185.29856506989992,249.06424873915566,0.6977,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
454,95,118,193,15,190,187.51644171626947,145.24806367039804,185.08983650928786,247.97782158894776,0.6568,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
455,98,281,57,299,8,276.9884897299835,156.16017418023074,280.28012870519456,207.32824216685964,0.3582,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
455,95,120,194,15,192,187.22431569404532,143.13629868066312,184.62923494779758,247.80839372386077,0.65,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
456,98,281,57,295,7,276.9884897299835,156.16017418023074,279.1447716537843,207.63910999616618,0.5674,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
456,91,607,173,617,173,353.5504652961577,347.1973502203034,353.73067498296547,357.13582850226607,0.4832,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
456,95,123,194,16,194,187.3785358426738,140.1606221447379,184.1849161251184,246.6576574931336,0.5729,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
457,98,281,57,291,8,276.9884897299835,156.16017418023074,278.0907778719896,206.0509645694482,0.731,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
457,91,604,173,614,171,353.49437335431634,344.2165016381405,353.3562809434074,354.37973982720854,0.6255,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
457,99,437,178,448,177,349.0052226507079,178.27226368675525,349.3431517530787,189.2643653728826,0.7722,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
457,95,124,195,17,195,187.0227938355732,139.04315876734103,183.96926345671952,245.58908770545975,0.5494,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
458,98,281,57,287,8,276.9884897299835,156.16017418023074,276.98670453666693,205.526154053444,0.911,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
458,99,436,180,447,179,349.5792876032055,176.91806012954132,349.8860478542083,187.92019582790988,0.8009,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
458,95,126,195,18,197,187.1250163489018,137.05838172107534,183.51785439580175,244.4606307772276,0.49,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
459,98,281,57,283,9,276.9884897299835,156.16017418023074,275.9061411137705,204.08331631958552,0.7292,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
459,99,435,183,446,182,350.4839797950318,175.41379649275024,350.73977846882855,186.4296113818832,0.7938,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
459,95,128,196,19,199,186.8090501796134,134.9518432626987,183.06228708540004,243.34748817277733,0.4715,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
460,98,281,57,279,9,276.9884897299835,156.16017418023074,274.78699912095,203.71057900855322,0.5326,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
460,100,558,160,572,159,350.0361958100928,300.5328601001894,350.298073210635,314.49801271232224,0.7345,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
460,99,435,186,445,185,351.4530399926558,174.94284781036347,351.6070748126075,184.98108011361595,0.8578,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
460,95,130,197,21,200,186.48307369289725,132.84953895290718,182.85054765601754,241.29857024027308,0.4836,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
461,100,557,163,572,162,350.56917629320634,299.04180309782777,350.83765295427827,314.00636936215164,0.7327,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
461,99,433,189,444,188,352.33952466553365,172.53985046939155,352.4878558969472,183.5755975068582,0.858,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
461,95,133,198,22,201,186.19390496715096,129.75746606650424,182.62422002778206,240.25195108468944,0.5074,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
462,99,432,192,443,191,353.2901631922431,171.1724276862369,353.38201271201297,182.21415971323415,0.8675,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
462,95,135,198,24,202,186.290670773355,127.76932339180638,182.4059705166453,238.20999139414786,0.4634,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
462,101,495,392,500,395,37.68724122661734,294.4299577149037,37.55695600552827,300.22158483360255,0.4072,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
463,100,554,170,569,169,351.81496402939456,295.00508470194205,352.02672876742963,309.99677417676463,0.7907,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
463,91,610,191,623,189,356.5466837494689,348.63304490538474,356.35450365538867,361.7319449537185,0.6461,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
463,99,432,195,443,194,354.28940686250036,170.84788555905513,354.32075028361504,181.89282558693733,0.9077,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
463,95,137,199,25,203,185.9374160994815,125.67418191498204,182.17474411461004,237.17082451262846,0.4712,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
464,100,552,174,567,173,352.5348091438786,292.4790590794493,352.71319688601835,307.4833328816377,0.8349,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
464,95,139,200,27,204,185.5721978039638,123.58397954427588,181.94974167210688,235.1361307838504,0.491,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
464,102,370,375,377,386,56.47247325646148,195.5326059765992,56.53850484993143,208.568933448872,0.6584,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,100,549,179,564,178,353.44078875700546,288.8909828983937,353.57652956344344,303.90788077968625,0.8682,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,91,610,193,623,192,356.8748849163569,348.5182922028627,356.82896027275063,361.55359215474544,0.8083,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,95,141,200,29,204,185.66370625802057,121.59358535712317,181.96646456829575,233.13729860320507,0.4738,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,99,433,200,444,200,355.98582430458896,171.42053552593984,356.2277163906202,182.3951753747889,0.7571,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,103,613,201,628,202,358.20499326266366,351.17232237179513,358.43493091440774,366.1365865356807,0.6686,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
465,104,340,233,393,243,15.068488159492212,80.77747210701756,13.3136323121434,134.61797799699713,0.7657,6,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
466,105,248,44,251,13,265.23635830927384,168.58232410309213,266.83611638111927,199.3037882229036,0.5891,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
466,100,546,184,561,184,354.36931724236473,285.3769437077915,354.6501111133102,300.30817504690077,0.7611,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
466,95,144,201,31,205,185.32574062476772,118.51160280748886,181.73570458892837,231.10603626906848,0.4886,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
466,103,610,198,624,196,357.6962396753998,348.28149534536,357.4692369823646,362.3534186398688,0.5937,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
466,104,337,234,391,243,16.34817154735125,78.16009211867653,13.51253063578602,132.67252918370102,0.6541,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
467,105,248,47,247,13,265.15015609821717,165.59287424282482,265.68937417517947,199.56452590578317,0.8644,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
467,100,543,190,558,189,355.5233412515894,281.8598942737331,355.55689079480385,296.89223634174067,0.9704,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
467,95,146,201,33,205,185.4170221138566,116.52038448271615,181.75085418654282,229.10696191953662,0.4856,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
467,103,611,204,626,203,358.6868596590825,349.09167850293994,358.58363469045224,364.1112467364885,0.5784,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
467,104,336,235,389,242,17.26580949501459,77.4919350642375,13.290801411285882,130.49521064008442,0.5327,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
468,105,248,48,242,14,265.12072621699326,164.59647626847908,264.23211110208587,199.00753754569197,0.7626,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
468,95,148,202,35,205,185.01311375503582,114.43775600735974,181.76627048600903,227.1079038695043,0.525,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
468,103,611,205,625,204,358.85095505267384,349.07019351414124,358.73748746979265,363.0881435684729,0.7684,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
468,91,613,214,627,213,0.3264681449914567,351.0056979594491,0.15697434563781498,365.0013698604431,0.6041,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
468,104,336,235,386,242,17.26580949501459,77.4919350642375,13.600542516658743,127.57742747053649,0.5696,5,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
469,95,150,203,37,205,184.5942533312664,112.36102527122117,181.78196059032663,225.10886255321003,0.5744,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
469,103,611,212,626,213,0.0,349.0,0.15740559167323548,364.00137362378183,0.7692,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
469,104,336,235,383,241,17.26580949501459,77.4919350642375,13.477822753241322,124.42668524074729,0.5463,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
469,106,62,307,50,311,154.59228189105156,221.41589825484527,154.96831287918377,233.97649454592656,0.4848,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
470,95,153,203,38,204,184.72013693104356,109.37092849564732,182.0454084888872,224.1428116179504,0.5868,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
470,103,610,216,626,216,0.658543177563603,348.0229877464993,0.6295986084102668,364.0219773585106,0.9145,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
470,106,57,309,46,312,154.67785752120463,226.7906523646863,155.15761089454483,238.02520874898943,0.3799,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
471,95,154,204,40,204,184.23639479905881,108.29589096544707,182.06381972845696,222.14409737825582,0.6509,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
471,103,610,220,625,221,1.3169124057932626,348.09194187742986,1.4202655463990457,363.1115531073061,0.8211,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
471,104,337,234,377,238,16.34817154735125,78.16009211867653,12.739646792482093,117.90250209389112,0.5467,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
472,95,154,203,42,203,184.7636416907262,108.37435120913067,182.34261200649826,220.18401395196702,0.6302,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
472,103,609,225,624,225,2.145524354897001,347.24343046341426,2.056699409918148,362.2333502039811,0.8282,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
472,104,338,233,373,236,15.446316367692557,78.84795495128583,12.200468727380784,113.5649593844862,0.5701,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
472,107,347,358,350,364,59.79238751959337,168.94081803992782,59.93141717813756,175.6359872008012,0.6431,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
473,95,154,202,43,202,185.29008120537125,108.46197490364999,182.61442959659544,219.22819161777528,0.5929,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
473,103,608,229,624,229,2.812848560211114,346.41737831696605,2.688710408994923,362.3989514333616,0.8036,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
473,104,338,232,369,234,14.743562836470735,78.587530817554,11.618524352794635,109.23827168167757,0.5729,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
473,107,347,360,353,370,60.130200777047996,170.67220043111882,60.06023585081917,182.33211456021672,0.8838,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
474,95,155,202,45,201,185.33923680373758,107.46627377926528,182.9019104688836,217.27862297059966,0.6607,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
474,104,340,231,365,232,13.690049617465514,80.2807573457052,10.98865109649398,104.92378186092989,0.6302,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
474,103,608,233,623,233,3.4732288906246223,346.636697422532,3.329243533546845,361.6102874642811,0.7617,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
475,95,158,201,46,199,186.03768252142288,104.58011283222064,183.44420251465328,216.390850083824,0.7045,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
475,106,68,308,58,311,153.67170689482913,216.453228204155,154.1129737336733,226.75316976836288,0.4731,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
476,95,160,199,45,199,187.26324474058455,102.82509421342633,183.42836855885497,217.38905216224666,0.5622,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
476,106,68,308,58,312,153.67170689482913,216.453228204155,153.8860873697093,227.19154913860683,0.6535,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
477,107,333,346,338,357,62.08308694736279,151.64761785138597,62.33926148804047,163.71010964506743,0.6348,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
478,108,465,172,476,170,348.8529934740781,206.90335908341362,348.8961665633639,218.08255317654368,0.9001,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
478,103,605,250,620,250,6.321857097091546,345.0985366529392,6.058987723978338,360.01111093964863,0.6523,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
478,106,66,309,56,313,153.66928608278423,218.68927728629038,153.88169048693737,229.42754847663784,0.7886,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
479,108,465,170,476,169,348.3106308245608,207.29930052945187,348.63858885203933,218.27734651126764,0.7173,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
479,106,68,308,57,312,153.67170689482913,216.453228204155,153.99665415548856,228.08989455914087,0.541,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
480,108,465,169,476,167,348.04023777806924,207.50421682462263,348.1248360202999,218.68013169924697,0.8887,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
481,108,464,167,475,166,347.4411630590524,206.95168518279817,347.8134228421162,217.91053209975877,0.7024,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
482,109,27,31,4,17,217.60392344028733,296.62434155004877,217.08249696517166,323.40222633742025,0.6872,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
483,108,463,164,474,162,346.56897112931836,206.65188119153427,346.72935612359635,217.81643647805828,0.8345,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
484,108,464,165,475,163,346.9018492052812,207.3957569479183,347.0446807187342,218.56349191939628,0.8469,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
485,108,464,167,476,165,347.4411630590524,206.95168518279817,347.61301323762893,219.10043359153812,0.8231,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
485,103,573,275,601,278,11.451578117502022,317.3168763239674,11.017111618789212,345.36502428589955,0.5473,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
486,103,571,274,613,279,11.34558634590419,315.15869018638847,10.806799154341304,357.33737559902687,0.4494,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
486,110,557,274,574,276,11.869079779835362,301.4448539948891,11.592175410291071,318.4964677983101,0.7725,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
486,111,560,276,599,283,12.121015452585759,304.7950130825634,11.897226273377933,344.3980255460243,0.6193,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
487,112,361,214,384,206,1.1573330681295173,99.02019995940222,357.18444331578877,122.14745187681976,0.3773,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
487,111,558,275,598,286,12.015418406955646,302.63013729633735,12.420429945256576,344.05232160239814,0.6268,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
487,103,573,275,612,282,11.451578117502022,317.3168763239674,11.309932474020213,356.9313659514949,0.6731,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
487,113,38,296,31,299,159.44395478041653,239.23210486889087,159.3624530153122,246.84002916869053,0.8848,4,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
488,109,26,31,6,14,217.4863718194613,297.41721537261424,217.71971091600628,323.6355975476122,0.7639,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
488,103,573,275,610,285,11.451578117502022,317.3168763239674,11.84716342093154,355.5741835398065,0.5514,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
489,114,29,26,9,9,218.5997812676571,298.1358750637031,218.74256570185378,324.3732418064104,0.7772,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
489,109,26,32,4,17,217.33319573818582,296.8097033454264,217.08249696517166,323.40222633742025,0.7603,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
489,111,558,275,608,289,12.015418406955646,302.63013729633735,12.546340076876357,354.4643846707311,0.5449,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
490,109,27,31,6,14,217.60392344028733,296.62434155004877,217.71971091600628,323.6355975476122,0.8253,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
491,109,27,31,6,14,217.60392344028733,296.62434155004877,217.71971091600628,323.6355975476122,0.8226,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
492,114,27,31,6,15,217.60392344028733,296.62434155004877,217.57940663411867,323.02476685232665,0.8778,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
492,113,32,277,23,279,164.21924669048462,239.0083680543424,164.33997086815646,248.21361767638777,0.8549,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
493,109,27,31,6,14,217.60392344028733,296.62434155004877,217.71971091600628,323.6355975476122,0.8175,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
493,113,30,273,21,275,165.2685941290827,239.88538930080756,165.35009589418704,249.09837414162303,0.875,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
494,109,27,31,6,15,217.60392344028733,296.62434155004877,217.57940663411867,323.02476685232665,0.8766,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
494,113,29,271,20,272,165.79030868800555,240.35390573069537,166.07522677959057,249.32709439609647,0.5934,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
495,109,27,31,6,15,217.60392344028733,296.62434155004877,217.57940663411867,323.02476685232665,0.8793,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
495,113,26,266,18,269,167.1118148742343,242.099153240981,166.8511323047629,250.56935167733502,0.668,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
496,109,26,31,6,15,217.4863718194613,297.41721537261424,217.57940663411867,323.02476685232665,0.8302,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
496,113,24,263,16,266,167.90524292298792,243.402958075698,167.61924307119284,251.85710234178427,0.6269,2,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
497,113,23,261,15,264,168.4137234653715,243.97130978867168,168.11134196037204,252.41434190631878,0.6134,1,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
511,115,28,29,8,14,218.02723071397352,297.0605998782067,217.9373973295842,322.0558957696629,0.6803,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
511,116,24,35,4,18,216.63808860919121,296.60242750186654,216.940896097129,322.80024783137947,0.615,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
511,117,474,413,480,418,43.47432298761878,292.138665705175,43.37885408634659,299.93332592427936,0.5605,3,100,6,1,200,100,120.0,4.0,40.0,0.35,0.35,0.3,0.1
